Row,A2M,ABC,ABP,AGL,AIA,ALD,ALL,ALQ,ALU,ALX,AMC,AMP,ANN,ANZ,APA,APE,APT,APX,ARB,ASB,AST,ASX,AUB,AWC,AZJ,BAP,BEN,BGA,BHP,BIN,BKL,BKW,BLD,BOQ,BPT,BRG,BSL,BVS,BWP,BXB,CAR,CBA,CCL,CCP,CGC,CGF,CHC,CIM,CIP,CKF,CLW,CMW,CNU,COH,COL,CPU,CQR,CSL,CSR,CTD,CUV,CWN,CWY,DHG,DMP,DOW,DXS,ELD,EML,EVN,FBU,FLT,FMG,FPH,GEM,GMG,GNC,GOR,GOZ,GPT,GUD,GWA,HLS,HVN,IAG,IEL,IFL,IGO,ILU,INA,ING,IPH,IPL,IRE,IVC,JBH,JHG,JHX,KGN,LLC,LNK,LYC,MFG,MGR,MIN,MND,MP1,MPL,MQG,MSB,MTS,NAB,NAN,NCM,NEA,NEC,NHF,NSR,NST,NUF,NWH,NWL,NWS,NXT,OBL,ORA,ORG,ORI,OSH,OZL,PBH,PDL,PME,PMV,PNV,PPT,PRN,PRU,PTM,QAN,QBE,QUB,REA,REH,RHC,RIO,RMD,RMS,RRL,RSG,RWC,S32,SBM,SCG,SCP,SDF,SEK,SFR,SGM,SGP,SGR,SHL,SIQ,SKC,SKI,SLR,SOL,SPK,SSM,STO,SUL,SUN,SVW,SYD,TAH,TCL,TGR,TLS,TNE,TWE,URW,VCX,VEA,VOC,VUK,WBC,WEB,WES,WGX,WHC,WOR,WOW,WPL,WPR,WTC,XRO,Z1P
2017-07-18,0,0,0,0,0,0,0,0,0,0,0,-0.00941622257232666,0,0,0,0,0,0,0,0,0,0,0,-0.0221675038337708,0,0,-0.0200523138046265,-0.0261590480804443,0,0,0,0,0,-0.0166396498680115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.0222222208976746,0,0,NaN,0,-0.00794720649719238,0,0,0,0,0,0,-0.00186216831207275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171692967414856,0,0,0,0,0,-0.00893473625183105,0,0,0,0,0,-0.0248756408691406,0,0,0,0,-0.0100334286689758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148665308952332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-19,0,0,0,0,0,0,0,0,0,0,0,-0.00950568914413452,0,0,0,0,0,0,0,0,0,0,0.00702965259552002,-0.00755667686462402,0,0,0.00622773170471191,0,0,0,0,0,0,0.0203107595443726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.0121212005615234,0,0,NaN,0,0.0288881063461304,0,0,0,0,0,0,0.003731369972229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124826431274414,0,0,0,0,0,0.0191326141357422,0,0,0,0,0.0101351737976074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677549839019775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,-0.00218820571899414,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-20,0,0,0,0,0,0,0,0,0,0,0,-0.00767755508422852,0,0,0,0,0,0,0,0,0,0,0.00775003433227539,-0.0279187560081482,0,0,-0.00265252590179443,0,0,0,0,0,0,-0.00166529417037964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.0122699737548828,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421345233917236,0,0,0,0,0,-0.0187734961509705,0,0,0,0,0.00802671909332275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186043977737427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,-0.0109649300575256,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-21,0,0,0,0,0,0,0,0,0,0,0,0.019342303276062,0,0,0,0,0,0,0,0,0,0,0.00538408756256104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419580936431885,0,0,0,0,0,0.00255107879638672,0,0,0,0,-0.0212342143058777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.00690758228302002,0,-0.0206586122512817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805371999740601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,-0.0110864639282227,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052219033241272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00459420680999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.00228285789489746,0,-0.0068199634552002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121786594390869,0,0,0,0,0,0,0,0,0,-0.0142180323600769,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262463092803955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010736346244812,NaN,0,0,0,0,0,0,0,0,NaN,0.0182584524154663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046154260635376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050201416015625,0,0,0,0,0,0,0.0271134376525879,0,0,0,0,0,0,0,0,0,0,0,0.00133693218231201,0,0,0,0,0,0,0,0,0,-0.00865381956100464,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.00525438785552979,0,0,0,0,0,0
2017-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104712247848511,0,0,0,0,0,0,0,0,0,0,0.0531259775161743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55651092529297e-05,NaN,0,0,0,0,0,0,0,0,NaN,-0.0517241358757019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584793090820313,0,0,0.00612556934356689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228917598724365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133511424064636,0,0,0,0,0,0,0,0,0,0.105722546577454,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.0270240306854248,0,0,0,0,0,0
2017-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144758224487305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328947305679321,0,0,0,-0.0144898891448975,NaN,0,0.00242125988006592,0,0,0,0,0,0,NaN,0.0021817684173584,0,0,0,0.0062248706817627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872093439102173,0,0,0.000761032104492188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460052490234375,0,0,0,0,0,0,0,0,0,0.00492608547210693,0,0,0,0,0,0,0,0,-0.00135320425033569,0,0,0,0,0,0,0,0,0,0.0596491098403931,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.00170552730560303,0,0,0,0,0,0
2017-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198019742965698,0,0,0,0,0,0,0,0,0,-0.0181347131729126,0,0,0,0,0,0,0,0,0,0,-0.0218101143836975,0,0,0,0,0,0,-0.0151675343513489,0,0,0,0,0,0,0,0.022108793258667,0,0,0,-0.0341960191726685,NaN,0,-0.00483089685440063,0,0,0,0,0,0,NaN,-0.0322932004928589,0,0,0,-0.00618636608123779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117301940917969,0,0,-0.0152091383934021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017699122428894,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646817684173584,0,0,0,0,0,0,-0.014665424823761,0,0,0.00490200519561768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331127643585205,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,-0.0169535875320435,0,0,0,0,0,0
2017-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023568868637085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148642063140869,0,0,0,0,0,0,-0.000358164310455322,0,0,0,0,0,0,0,-0.0016639232635498,0,0,0,-0.0159812569618225,NaN,0,-0.00485438108444214,0,0,0,0,0,0,NaN,-0.000562429428100586,0,0,0,0.0062248706817627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144927501678467,0,0,-0.00308883190155029,0,0,0,0,0,0,0,0,0,-0.022522509098053,0,0,0,0,0,0,0,-0.000667333602905273,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162875056266785,0,0,0,0,0,0,-0.00595349073410034,0,0,0.00731706619262695,0,0,0,0,0,0,0,0,0.0149050951004028,0,0,0,0,0,0,0.00593471527099609,0,0,-0.00664454698562622,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.0155140161514282,0,0,0,0,0,0
2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0.0148422718048096,0,0.0043874979019165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967395305633545,0,0,0,0,0,0,0,0.0166666507720947,0,0,0,-0.0189009308815002,NaN,0,0.0121951103210449,0,0,0,0,0,0,NaN,-0.00318890810012817,0,0,0,0.00306189060211182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774621963500977,0,0,0,0,0,0,0,0,0,0.0138249397277832,0,0,0,0,0,0,0,0.0043405294418335,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242130756378174,0,0,0,0,0,0,0,0,-0.00267022848129272,0,0,0.0112359523773193,0,0,0,0.00884950160980225,0,0,0.00083613395690918,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.0195271968841553,0,0,0,0,0,0
2017-08-02,0,0,0,0,0,0,0,0,0,0,0,-0.00182813405990601,0,-0.00403225421905518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00732326507568359,0,0,0,0,0,0,-0.00366687774658203,0,0,0,0,0,0,0,-0.0163934230804443,0,0,0,0.00442385673522949,NaN,0,-0.016867458820343,0,0,0,0,0,0,NaN,-0.00526911020278931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058963775635,0,0,0.00464391708374023,0,0,0,0,0,0,0,0,0,-0.0136363506317139,0,0,0,0,0,0,0,-0.00764626264572144,0,0,0,0,0,0,0,0,0,NaN,0.00704610347747803,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299453735351563,0,0,-0.021276593208313,0,0,0,0,0,0,0,0,0.00669348239898682,0,0,0,0,0,0,-0.00877195596694946,0,0,-0.000835418701171875,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.0166572332382202,0,0,0,0,0,0
2017-08-03,0.0192770957946777,0,0,0,0,0,0,0,0,0,0,-0.00915753841400146,0,-0.00202429294586182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149051547050476,0,0,0,0,0,0,-0.00308680534362793,0,0,0,0,0,0,0,0.0233333110809326,0,0,0,0.00923490524291992,NaN,0,0.00245094299316406,0,0,0,0,0,0,NaN,-0.00813472270965576,0,0,0,0.0553824901580811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202898383140564,0,0,-0.00924497842788696,0,0,0,0,0,0,0,0,0,0.00460827350616455,0,0,0,0,0,0,0,0.000670075416564941,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.0148966312408447,0,0,0,0,0,0,-0.0090106725692749,0,0,-0.00241547822952271,0,0,0,0,0,0,0,0,-0.0066489577293396,0,0,0.0111111402511597,0,0,0,0.00589966773986816,0,0,-0.0050167441368103,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.00245499610900879,0,0,0,0,0,0
2017-08-04,0.0354609489440918,0,0,0,0,0,0,0,-0.00466746091842651,0,0,-0.00924211740493774,0,-0.00304257869720459,0,0,0,0,0,0,0,0,0,0,0,0.00541520118713379,0,0,0,0,0,0,0,0,-0.0074889063835144,0,0,0,0,0,0,-0.0387042760848999,0,0,0,0,0,0,0,0,0,0,0,-0.00288587808609009,NaN,0,0,0,0,0,0,0,0,NaN,0.0150676965713501,0,0,0,0.0262676477432251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295853614807129,0,0,0.00855362415313721,0,0,0,0,0,0,0,0,0,0.00917434692382813,0,0,0,0,0,0,0,0.00200867652893066,0,0,0,0,0,0,0,0,0,NaN,-0.00322926044464111,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303089618682861,0,0,0,0,0,0,-0.00520831346511841,0,0,0,0,0,0,0,-0.0109890103340149,0,0,0,-0.0234603881835938,0,0,0.0159664154052734,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,-0.003265380859375,0,0,0,0,0,0
2017-08-07,0.0182648897171021,0,0,0,0,0,0,0,0.00703394412994385,0,0,0.00559699535369873,0,0.0105119943618774,0,0,0,0,0,0,0,0,0,0,0,0.0107719898223877,0,0,0.017107367515564,0,0,0,0,0,0.0152448415756226,0,0,0,0,0,0,0.00991082191467285,0,0,0,0,0,0,0,-0.0146579742431641,0,0,0,0.00592970848083496,NaN,0,0,0,0,0,0,0,0,NaN,0.00995862483978271,0,0,0,-0.017082691192627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454545021057129,0,0,0,0,0,0,0,0.00835287570953369,0,0,0,0,0,0,0,0,0,NaN,-0.00161987543106079,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523561239242554,0,0,0,0,0,0,0,-0.0111111402511597,0,0,0,0.0420420169830322,0,0,0.028949499130249,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.0172079801559448,0,0,0,0,0,0
2017-08-08,-0.00896859169006348,0,0,0,0,0,0,0,0.00465655326843262,0,0,-0.00556588172912598,0,-0.00369125604629517,0,0,0,0,0,0,0,0,0,0,0,-0.0159857869148254,0,0,-0.00229358673095703,0,0,0,0,0,-0.0224480628967285,0,0,0,0,0,0,-0.0106722116470337,0,0,0,0,0,0,0,0.0049586296081543,0,0,0,0,NaN,0,-0.00488996505737305,0,0,0,0,0,0,NaN,0,0,0,0,-0.0231142640113831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604534149169922,0,0,0,-0.00294983386993408,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136986374855042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.00432670116424561,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242131948471069,0,0,0,-0.0157894492149353,0,0,0,0,0,0,0,0,0,0,0,-0.0115273594856262,0,0,-0.0184887647628784,0,0,0,0,-0.00484263896942139,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-09,0.0158370733261108,0,0,0,0,0,0,0,-0.0254924893379211,0,0,0.00932836532592773,0,0.00740993022918701,0,0,0,0,0,0,0,0,0,0,0,0.010830283164978,0,0,0.00421452522277832,0,0,0,0,0,0,0,0,0,0,0,0,0.00570368766784668,0,0,0,0,0,0,0,-0.0131579041481018,0,0,0,0,NaN,0,-0.00245702266693115,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317709445953369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894629955291748,0,0,0,0,0,0,0,0,0,NaN,-0.00969302654266357,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891268253326416,0,0,0,0,0,0,0,0.0224719047546387,0,0,0,-0.0116618275642395,0,0,0.00409495830535889,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836652517318726,0
2017-08-10,0.00222718715667725,0,0,-0.0188075304031372,0,0,0,0,0.0166468620300293,0,0,-0.0258780121803284,0,-0.00267469882965088,0,0,0,0,0,0,0,0,0,0,0,-0.0107142925262451,0,0,-0.00534147024154663,0,0,0,0,0,0,0,0,0,0,0,0,-0.000739753246307373,0,-0.0135281682014465,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00488400459289551,0,0,0,0,0,0,0,0,0,0,0.0163060426712036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462961196899414,0,0,0,-0.0141844153404236,0,0,0,0.000985264778137207,0,0,0,0,0,0,0,0,0,NaN,0.000543832778930664,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,-0.00913619995117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159010887145996,0,0,0,0,0,0,0,0.0109890699386597,0,0,0,0,0,0,-0.004893958568573,0,0,0,0,0.00973236560821533,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156689286231995,0
2017-08-11,-0.00222223997116089,0,0,0.00570964813232422,0,0,0,0,-0.0280701518058777,0,0,-0.0341556072235107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144404172897339,0,0,-0.019946277141571,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678592920303345,0,-0.00548547506332397,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.00243014097213745,0,0,0,0,0,0,0,0,0,0,-0.03029865026474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346111059188843,0,0,0,0,-0.0143885016441345,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,-0.054347813129425,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,-0.0159262418746948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359070301055908,0,0,0,0,0,0,0,0.02173912525177,0,0,0,-0.017699122428894,0,0,-0.019672155380249,0,0,0,0,0,0,0,NaN,0,NaN,0,-0.00631576776504517,0,0,0,0,0,0,0,0,0,0,-0.00857144594192505,-0.00621116161346436
2017-08-14,0.0133630037307739,0,0,-0.00567722320556641,0,0,0,0,0.00120341777801514,0,0,-0.00589388608932495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018315315246582,0,0,0.00391387939453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772202014923096,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257267951965332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462603569030762,0,0,0,0,0.00729930400848389,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.0120689868927002,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,-0.00340718030929565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010733425617218,0,0,0,0,0,0,0,-0.042553186416626,0,0,0,0,0,0,0.00334453582763672,0,0,0,0.0077519416809082,0.00481927394866943,0,0,NaN,0,NaN,0,0.00847458839416504,0,0,0,0,0,0,0,0,0,0,0.0127624273300171,-0.00625002384185791
2017-08-15,0.0153846740722656,0,0,0.0134583711624146,0,0,0,0,0.00480771064758301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731265544891357,0,0,-0.00155943632125854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328409671783447,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.0121802091598511,0,0,0,0,0,0,0,0,0,0,0.0107603073120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387296676635742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,-0.00454288721084595,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0.00854706764221191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00723326206207275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833332538604736,0,0,0,-0.00769233703613281,0.0167865753173828,0,0,NaN,0,NaN,0,0.00630247592926025,0,0,0,0,0,0,0,0,0,0,0.0211381912231445,0
2017-08-16,0.00649344921112061,0,0,-0.0108652114868164,0,0,0.0208135843276978,0,0.010765552520752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181490182876587,0,0,0.0023428201675415,0,0,0,0,0,0,0,0.00143575668334961,0,0,0,0,0,0,0.0010911226272583,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,-0.00778055191040039,0.015643835067749,0,0,0,0,0,0,0,0,0,0,0.0115216970443726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926673412322998,0,0,0,0,0.00362324714660645,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0.0186440944671631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910747051239014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826442241668701,0,0,0,-0.0077519416809082,0.0212264060974121,0,0,NaN,0,NaN,0,0.00626301765441895,0,0,0,0,0,0,0,0,0,0,0.00318467617034912,-0.0314465165138245
2017-08-17,-0.0172042846679688,0,0,-0.0117982029914856,0,0,-0.00370711088180542,0,0,0,0.0100566148757935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727272033691406,0,0,0.00973904132843018,0,0,0,0,0,0,0.0594542026519775,0.0136200189590454,0,0,0,0,0,0,-0.00163489580154419,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,-0.00261384248733521,0.00947868824005127,0,0,0,0,0,0,0,0,0,0,-0.0324299931526184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151696801185608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,-0.0707154870033264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270757675170898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983607769012451,0,0,0,0.015625,-0.106235563755035,0,0,NaN,0,NaN,0,-0.0020747184753418,0,0,0,0,0,0,0,0,0,0,-0.0174603462219238,0.0194804668426514
2017-08-18,0,0,0,-0.0144092440605164,0,0,-0.00279068946838379,0,0,0,0.00684499740600586,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485438108444214,0,0,0,0,-0.0204475522041321,0,0,0,0,0,0,0.0202392339706421,-0.00212162733078003,0,0,0,0,0,0,0.00327515602111816,0,0,0,0,0,0,0,0,0,0,NaN,-0.00504952669143677,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.00420165061950684,0,0,0,0,-0.0235579013824463,0.00117373466491699,0,0,0,0,0,0,0,0,0,0,-0.00361919403076172,0,0,0,0,0,0,-0.0282942652702332,0,0,-0.00699615478515625,0,0,0,0,0,0.00405347347259521,0,0,0,0,-0.00361013412475586,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,-0.0358102321624756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00769233703613281,0.0077519416809082,0,0,NaN,0,NaN,0,-0.0187110304832458,0,0,0,0,0,0,0,0,0,0,-0.000807762145996094,0
