Row,x00001,x00002,x00003,x00005,x00006,x00011,x00012,x00016,x00017,x00027,x00066,x00101,x00175,x00267,x00288,x00386,x00388,x00669,x00688,x00700,x00762,x00857,x00883,x00939,x00941,x01038,x01044,x01093,x01109,x01113,x01177,x01299,x01398,x01810,x01928,x01997,x02007,x02018,x02020,x02269,x02313,x02318,x02319,x02382,x02388,x02628,x03328,x03690,x03988
2016-06-13,0,0,0,0,0,0,0,-0.0259,0,-0.0419,0,0,0,0,0,-0.0324,-0.0187,0,0,-0.032,0,0,-0.0209,0,-0.0197000000000001,0,0,-0.0285,-0.0214,0,0,-0.0364,0,NaN,0,NaN,0,-0.0227000000000001,0,NaN,0,0,-0.0571,0,-0.0211,0,0,NaN,-0.0215
2016-06-14,0,0,0,0,0,0,0,-0.005,0,-0.0125,0,0,0,0,0,-0.013,-0.000499999999999945,0,0,-0.0071,0,0,0.00209999999999999,0,-0.00570000000000004,0,0,-0.022,-0.00439999999999996,0,0,-0.00560000000000005,0,NaN,0,NaN,0,0.0167999999999999,0,NaN,0,0,-0.00449999999999995,0,-0.00860000000000005,0,0,NaN,0.00629999999999997
2016-06-15,0,0,0,0,0,0,0,-0.005,0,0.00839999999999996,0,0,0,0,0,0.0136000000000001,-0.00980000000000003,0,0,0.0279,0,0,0.00320000000000009,0,-0.00580000000000003,0,0,0,-0.00780000000000003,0,0,0.00669999999999993,0,NaN,0,NaN,0,0.0213000000000001,0,NaN,0,0,0.0137,0,-0.00429999999999997,0,0,NaN,0
2016-06-16,0,0,0,0,0,0,0,-0.0196,0,-0.0293,0,0,0,0,0,-0.0301,-0.0143,0,0,-0.0243,0,0,-0.036,0,-0.0209,0,0,0,-0.0327,0,0,-0.0155999999999999,0,NaN,0,NaN,0,-0.0108,0,NaN,0,0,-0.021,0,-0.0175,0,0,NaN,-0.0143
2016-06-17,0,0,0,0,0,0,0,-0.00460000000000005,0,0.00219999999999998,0,0,0,0,0,0.00190000000000001,0.00170000000000003,0,0,0,0,0,-0.00770000000000004,0,0.00469999999999993,0,0,0,0.014,0,0,0.00679999999999992,0,NaN,0,NaN,0,0.0226,0,NaN,0,0,0.00150000000000006,0,0.00219999999999998,0,0.0184,NaN,0
2016-06-20,0,0,0,0,0,0,0,0.0235000000000001,0,0.00859999999999994,0,0,0,0,0,0.0309999999999999,0.0162,0,0,0,0,0,0,0,0.00590000000000002,0,0,0,0.0125999999999999,0,0,0.0101,0,NaN,0,NaN,0,0.00380000000000003,0,NaN,0,0,-0.00309999999999999,0,0.0111000000000001,0,0.0101,NaN,0.0135000000000001
2016-06-21,0,0,0,0,0,0,0,-0.005,0,-0.00429999999999997,0,0,0,0,0,0.0206999999999999,0.00380000000000003,0,0,0,0,0,0,0,0.0135000000000001,0,0,0,0.00449999999999995,0,0,-0.00109999999999999,0,NaN,0,NaN,0,0.0197000000000001,0,NaN,0,0,0,0,0.00439999999999996,0,0.004,NaN,0.01
2016-06-22,0,0,0,0,0,0,0,0,0,0.0149999999999999,0,0,0,0,0,0.0128999999999999,0.0190999999999999,0,0,0,0,0,0,0,0.00120000000000009,0,0,0,0,0,0,0.0111000000000001,0,NaN,0,NaN,0,0.0119,0,NaN,0,0,0.0138,0,0.00659999999999994,0,0.00990000000000002,NaN,0.0132000000000001
2016-06-23,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,-0.00360000000000005,-0.00160000000000005,0,0,0,0,0,0,0,0.00350000000000006,0,0,0,0,0,0,0.0154000000000001,0,NaN,0,NaN,0,-0.0258,0,NaN,0,0,-0.003,0,0,0,0.00390000000000001,NaN,-0.00329999999999997
2016-06-24,0,0,0,0,0,0,0,0,0,-0.0355,0,0,0,0,0,-0.0347,-0.0177,0,0,0,0,0,0,0,-0.0368000000000001,0,0,0,0,0,0,-0.0314,0,NaN,0,NaN,0,-0.00149999999999995,0,NaN,0,0,-0.0273,0,0,0,-0.0235,NaN,-0.0261
2016-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00930000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,-0.0431,0,NaN,0,0,-0.00160000000000005,0,0,0,0.01,NaN,0.0101
2016-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000499999999999945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,-0.004,0,NaN,0,0,0.0125,0,0,0,0,NaN,-0.0133
2016-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,-0.00939999999999996,0.0183,0,NaN,0,0,0.00619999999999998,0,0,0,0.0188999999999999,NaN,0.0202
2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0.0284,0.0265,0,NaN,0,0,0.0337000000000001,0,0,0,0.0165999999999999,NaN,0.0198
2016-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229999999999997,NaN,0,NaN,0.00609999999999999,0,0,NaN,0,0,0,0,0,0,0.0143,NaN,0.0162
2016-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,-0.0141,NaN,-0.0191
2016-07-06,0,0.0107999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480000000000003,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,-0.0164,NaN,-0.0162
2016-07-07,0,-0.000600000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239999999999996,NaN,0,NaN,-0.0122,0,0,NaN,0,0,0,0,0,0,0.0207999999999999,NaN,0.00990000000000002
2016-07-08,0,-0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119,NaN,0,NaN,-0.00309999999999999,0,0,NaN,0,0,0,0,0,0,-0.0102,NaN,-0.00980000000000003
2016-07-11,0,0.00570000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242,NaN,0,NaN,0.0124,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-07-12,0,0.00380000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256000000000001,0,0,0,0,0,0,0,0,0,0,0.0401,0.03,0,0,0.0118,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-07-13,0,-0.00560000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191,0,0,0,0,0,0,0,0,0,0,0.00099999999999989,-0.00390000000000001,0,0,0.00469999999999993,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-07-14,0,0.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089999999999999,0,0,0,0,0,0,0,0,0,0,0.00520000000000009,0.0145999999999999,0,0,0.0162,NaN,0,NaN,-0.00609999999999999,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-07-15,0,0.00560000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237000000000001,0,0,0,0,0,0,0,0,0,0,-0.00209999999999999,0.00960000000000005,0,0,-0.0091,NaN,0,NaN,-0.00919999999999999,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-07-18,0,-0.000600000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459999999999994,0,0,0,0,0,0,0,0,0,-0.00419999999999998,-0.00729999999999997,0.0124,0,0,0.00459999999999994,NaN,0,NaN,0.0031000000000001,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-07-19,0,0.00750000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136000000000001,0,0,0,0,0,0,0,0,0,-0.0114,0.00419999999999998,-0.00849999999999995,0,0,-0.00690000000000002,NaN,0,NaN,0.0031000000000001,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-07-20,0,0.00249999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299999999999989,0,0,0,0,0,0,0,0,0,0.00859999999999994,-0.00519999999999998,0.0161,0,0,0.00689999999999991,NaN,0,NaN,0,0,0,NaN,0,0,0,0.0192000000000001,0,0,0,NaN,0
2016-07-21,0,-0.00249999999999995,0,0,0,0,0,0,0,-0.00209999999999999,0,0,0,0,0,0,0,-0.00890000000000002,0,0,0,0,0,0,0,0,0,-0.0142,0.0199,0.0215000000000001,0,0,0.00459999999999994,NaN,0,NaN,0,0,0.0166999999999999,NaN,0,0,0,0.0343,0,0,0,NaN,0
2016-07-22,0,0.0117,0,0,0,0,0,0,0,0.00209999999999999,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,0,-0.0148,0,0,-0.00719999999999998,0.0133000000000001,-0.000900000000000012,0,0,0.00229999999999997,NaN,0.00540000000000007,NaN,0,0,-0.0143,NaN,0,0,0,0.0148999999999999,0,0,0,NaN,0
2016-07-25,0,0.0127999999999999,0,0,0,0,0,0,0,0.0185999999999999,0,0,0,0,0,0,0,0.00150000000000006,0,0,0,0,0,0,0.00469999999999993,0,0,0.0116000000000001,-0.0081,0.0101,0,0,0,NaN,0.0198,NaN,0,0,-0.0245,NaN,0,0,-0.0152,0.0048999999999999,0,0,0,NaN,0
2016-07-26,0,0.0107999999999999,0,0,0,0,0,0,0,0.0649,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0.00770000000000004,0.00659999999999994,0,0.0072000000000001,0.0122,0.0072000000000001,0,0,0,NaN,0.0600000000000001,NaN,0,0,0.0170999999999999,NaN,0,0,0.00459999999999994,0.00160000000000005,0,0,0,NaN,0
2016-07-27,0,0,0,0,0,0,0,0,0,-0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150000000000006,-0.00509999999999999,0,-0.0071,-0.0212,0.00990000000000002,0,0,0,NaN,0.0165999999999999,NaN,0,0,0.0011000000000001,NaN,0,0,0.0153000000000001,0.0048999999999999,0,0,0,NaN,0
2016-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360000000000005,0.00879999999999992,0,-0.0201,0.0031000000000001,0.00530000000000008,0,0,0,NaN,-0.0164,NaN,0,0,-0.00109999999999999,NaN,0,0,0,0.0145,0,0,0,NaN,0
2016-07-29,0,0,0,0,0,0,0,0,0,-0.00190000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195,0,0,-0.0147,-0.0103,-0.0195,0,0,0,NaN,-0.015,NaN,0,0,-0.0303,NaN,0,0,-0.0226,-0.0159,0,0,0,NaN,0
2016-08-01,0,0,0,0,0,0,0,0,0,0.00580000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.0343,0,0.0238,0.0135000000000001,0.0089999999999999,0,0,0,NaN,0.0152000000000001,NaN,0,0,-0.0301,NaN,0,0,0.0262,0,0,0,0,NaN,0
2016-08-03,0,0,0,0,0,0,0,0,0,-0.0328000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245,-0.0127,0,0.0102,0,0,0,0,0,NaN,-0.025,NaN,0,0,-0.00839999999999996,NaN,0,0,-0.0211,-0.0113,0,0,0,NaN,0
2016-08-04,0,0,0,0,0,0,0,0,0,0.00600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00519999999999998,-0.00929999999999997,0,0.00859999999999994,0,0,0,0,0,NaN,0.0102,NaN,0,0,0.0746,NaN,0,0,-0.00770000000000004,0.00160000000000005,0,0,0,NaN,0
2016-08-05,0,0,0,0,0,0,0,0,0,0.0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146999999999999,0.0107999999999999,0,0.00710000000000011,0,0,0,0,0,NaN,0.0101,NaN,0,0,0.0526,NaN,0,0,0.00930000000000009,0.0719000000000001,0,0,0,NaN,0
2016-08-08,0,0,0,0,0,0,0,0,0,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129999999999999,0.00499999999999989,0,0.00849999999999995,0,0,0,0,0,NaN,0.0234000000000001,NaN,0,0,0.00639999999999996,NaN,0,0,0.0138,0.0595000000000001,0,0,0,NaN,0
2016-08-09,0,0,0,0,0,0,0,0,0,0.0173000000000001,0,0,0,0,-0.005,0,0,0,0,0,0,0,0,0,-0.0123,-0.00349999999999995,0,0,0,0,0,0,0,NaN,0.00819999999999999,NaN,0,0,-0.00419999999999998,NaN,0,0,0.00449999999999995,-0.0475,0,0,0,NaN,0
2016-08-10,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0,-0.00839999999999996,0,0,0,0,0,0,0,0,0,-0.00470000000000004,-0.00929999999999997,0,0,0,0,0,0,0,NaN,0.0519000000000001,NaN,0,0,0.00320000000000009,NaN,0,0,0.0196000000000001,-0.0135999999999999,0,0,0,NaN,0
2016-08-11,0,0,0,0,-0.00839999999999996,0,0,0,0,0.00180000000000002,0,0,0,0,0.0287999999999999,0,0,0,0,0,0,0,0,0,0.00679999999999992,-0.00219999999999998,0,0,0,0,0,0,0,NaN,-0.0154,NaN,0,0,0.0286,NaN,0,0,-0.0133,0,0,0,0,NaN,0
2016-08-12,0,0,0,0,0.00580000000000003,0,0,0,0,0,0,0,0,0,0.00160000000000005,0,0,0,0,0,0,0,0,0,0.0238,-0.00719999999999998,0,0,0,0,0,0,0,NaN,0.0235000000000001,NaN,0,0,0,NaN,0,0,0.0089999999999999,0,0,0,0,NaN,0
2016-08-15,0,0,0,0,-0.000600000000000045,0,0,0,0,0,0,0,0,0,0.00330000000000008,0,0,0,0,0,0,0,0,0,0,0.00439999999999996,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0.0299,NaN,0.00229999999999997,0,0.00449999999999995,0,0,0,0,NaN,0
2016-08-16,0,0,0,0,-0.00319999999999998,0,0,0,0,0,0,0,0,0,0.00819999999999999,0,0,0,0,0,0,0,0,0,0,-0.0101,0,0,-0.0206,0,0,0,0,NaN,0,NaN,-0.0202,0,-0.0338000000000001,NaN,0.00340000000000007,0,-0.0148,0,0,0,0,NaN,0
2016-08-17,0,0,0,0,-0.00839999999999996,0,0,0,0,0,0,0,0,0,0.0276000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469999999999993,0,0,0,0,NaN,0,NaN,0.0028999999999999,0,0,NaN,0.00340000000000007,0,-0.00749999999999995,0,0,0,0,NaN,0
2016-08-18,0,0,0,0,-0.000700000000000034,0,0,0,0,0,0,0,0,0,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116000000000001,0,0,0,0,NaN,0,NaN,0.0528999999999999,0,-0.003,NaN,0.0125,0,-0.003,0,0,0,0,NaN,0
2016-08-19,0,0,0,0,0.0072000000000001,0,0,0,0,-0.0274,0,0,0,0,-0.0274,0,0,0,0,0,0,0,0,0.00170000000000003,0,0,0,0.00279999999999991,0.0092000000000001,0,0,0,0,NaN,0,NaN,0.0447,0,-0.002,NaN,-0.018,0,-0.00609999999999999,0,0,0,0,NaN,0
2016-08-22,0,0,0,0,-0.000600000000000045,0,0,0,0,0,0,0,0,0,0.00829999999999997,0,0,0,0,0,0,0,0,0.0069999999999999,-0.00860000000000005,0,0,-0.00839999999999996,-0.00460000000000005,0,0,0,0,NaN,0,NaN,0.0241,0,0.00299999999999989,NaN,0.0914999999999999,-0.00609999999999999,0.00459999999999994,0,0,0,0,NaN,0
2016-08-23,0.00970000000000004,0,0,0,-0.00129999999999997,0,0,0,0,0,0,0,0,0,0.0130999999999999,0,0,0,0,0,0,-0.00560000000000005,0,0,0.000499999999999945,0,0,0.0326,-0.0206,0,0,0,0,NaN,0,NaN,0.00780000000000003,0,-0.016,NaN,0.0251999999999999,-0.00249999999999995,-0.00460000000000005,0,0,0,0,NaN,0
2016-08-24,-0.002,0,0,0,-0.00719999999999998,0,0,0,0,-0.0319,0,0,0,0,0.0145999999999999,0,0,0,0,0,0,-0.00190000000000001,0,-0.00860000000000005,-0.00560000000000005,0,0,0.0261,-0.0117,0,0,0,0,NaN,0,NaN,0.00259999999999994,0,0.0132000000000001,NaN,0.0235000000000001,-0.0197000000000001,-0.00760000000000005,0,0,0,0,NaN,0
2016-08-25,-0.0081,0,0,0,0.002,0,0,0,0,0.0213000000000001,0,0,0,0,-0.0415,0,0,0,0,0,0,-0.00949999999999995,0,0.0139,-0.00870000000000004,0,0,0.0227999999999999,-0.0236,0,0,0,0,NaN,0,NaN,-0.0155,0,-0.0131,NaN,0.0129999999999999,0.00249999999999995,0.1198,0,0,0,0,NaN,0
2016-08-26,0.00770000000000004,0,0,0,-0.00460000000000005,0,0,0,0,0.00380000000000003,0,0,0,0,0.0117,0,0,0,0,0,0,0.00770000000000004,0,-0.00860000000000005,-0.00260000000000005,0,0,0.0144,0.0387,0,0,0,0,NaN,0,NaN,-0.0341,0,0.0081,NaN,-0.00790000000000002,0.00249999999999995,0.0576000000000001,0,0,0,0,NaN,0
2016-08-29,0.00099999999999989,0,0,0,-0.00929999999999997,0,0,0,0,-0.0377999999999999,0,0,0,0,0.00160000000000005,0,0,0,0,0,0,-0.00760000000000005,0,-0.00519999999999998,0.00360000000000005,0,0,-0.0194,0.0256000000000001,0,0,0,0,NaN,0,NaN,0.0462,0,-0.0111,NaN,0.0358000000000001,-0.00749999999999995,-0.0285,0,0,0,0,NaN,0
2016-08-30,0.00299999999999989,0,0,0,0.000699999999999923,0,0,0,0,0.002,0,0,0,0,-0.00490000000000002,0,0,0,0,0,0,0.00380000000000003,0,0.0122,0.00259999999999994,0,0,0.0184,0.0159,0,0,0,0,NaN,0,NaN,0.0104,0,0.0904,NaN,0.00479999999999992,0.0150999999999999,-0.0107,0,0,0,0,NaN,0
2016-08-31,0.00550000000000006,0,0,0,-0.00739999999999996,0,0,0,0,-0.00980000000000003,0,0,0,0,0.00829999999999997,0,0,0,0,0,0,-0.0115,0,-0.00170000000000003,-0.0108,0,0,-0.0271,-0.0224,0,0,0,0,NaN,0,NaN,0.0128999999999999,0,-0.0164,NaN,-0.0266999999999999,-0.00619999999999998,-0.00670000000000004,0,0,0,0,NaN,0
2016-09-01,-0.00149999999999995,0,0,0,0,0,0,0,0,0.0811999999999999,0,0,0,0,0.00499999999999989,0,0,0,0,0,0,-0.00770000000000004,0,0.0172000000000001,0.0031000000000001,0,0,0.00269999999999992,0.00229999999999997,0,0,0,0,NaN,0,NaN,-0.0102,0,-0.0262,NaN,0.0196000000000001,0.0186999999999999,0,0,0,0,0,NaN,0
2016-09-02,0.0326,0,0,0,0,0,0,0,0,-0.00919999999999999,0,0,0,0,0.00330000000000008,0,0,0,0,0,0,0.00780000000000003,0,0.0051000000000001,0.00479999999999992,0,0,0.00790000000000002,0.0205,0,0,0,0,NaN,0,NaN,0,0,-0.0147,NaN,-0.0164,0.0170999999999999,0,0,0,0,0,NaN,0
2016-09-05,0.00390000000000001,0,0,0,0,0,0,0,0,0.00550000000000006,0,0,0,0,0,0,0,0,0,0,0,0.0116000000000001,0,0.0101,0.0105,0,0,0.0130999999999999,0.0313000000000001,0,0,0,0,NaN,0,NaN,0.0307999999999999,0,0,NaN,0,0.0117,0,0,0,0,0,NaN,0
2016-09-06,-0.00970000000000004,0,0,0,0,0,0,0,0,-0.00180000000000002,0,0,0,0,0.00330000000000008,0,0,0,0,0,0,0,0,0.0134000000000001,-0.00570000000000004,0,0,0.0207999999999999,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0.0119,0,0,0,0,0,NaN,0
2016-09-07,-0.001,0,0,0,0,0,0,0,0,0.00740000000000007,0,0,0,0,-0.0114,0,0,0,0,0,0,-0.00190000000000001,0,-0.00990000000000002,-0.011,0,0,-0.00760000000000005,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0.0105999999999999,0,0,0,0,0,NaN,0
2016-09-08,0.00099999999999989,0,0,0,0,0,0,0,0,0.0585,0,0,0,0,0.0215000000000001,0,0,0,0,0,0,0,0,0.00330000000000008,0.0190999999999999,0,0,-0.00380000000000003,0,0,0,0.002,0,NaN,0,NaN,0,0,0.0234000000000001,NaN,0,0.0117,0,0,0,0,0,NaN,0
2016-09-09,0.00819999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209999999999999,0,0,0,0,0,0,-0.00190000000000001,0,0,0.0182,0,0,0,0,0,0,0.00790000000000002,0,NaN,0,NaN,0,0,-0.0183,NaN,0,-0.00580000000000003,0,0,0,0,0,NaN,0
2016-09-12,-0.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,0,0,0,0,0,0,-0.0211,0,0,0,0,0,0,0,0,0,-0.0234,0,NaN,0,NaN,0,0,-0.0383,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,NaN,0,NaN,0,0,0.0172000000000001,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659999999999994,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.002,0,NaN,0,NaN,0,0,-0.0169,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216000000000001,0,0,0,-0.00219999999999998,0,0,0,0,0,0,0,0,0,0,0.00600000000000001,0,NaN,0,NaN,0,0,0.00249999999999995,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142,0,0.0028999999999999,0,0,0,0.0177,0,0,0,0,0,0,0,0,0,0,0.0179,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309999999999999,0,0.0146999999999999,0,0,0,-0.00539999999999996,0,0,0,0,0.00520000000000009,0,0,0,0,0,-0.0127,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390000000000001,0,0.0264,0,-0.00660000000000005,0,0,0,0.00679999999999992,-0.00509999999999999,-0.00609999999999999,0,0,0,0,0.00299999999999989,0,NaN,0,NaN,0,0,0.00980000000000003,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160000000000005,0,-0.00580000000000003,0,0.00180000000000002,0,-0.00109999999999999,0,0,0,0.0108999999999999,0,0,0,0,0,0,0.0127999999999999,0,NaN,0,NaN,0,0,0.00239999999999996,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031000000000001,0,-0.00870000000000004,0,0,0,0.0428999999999999,0,0,0,-0.00719999999999998,0.0199,0.00689999999999991,0,0,0,0,0.00780000000000003,0,NaN,0,NaN,0,0,-0.00729999999999997,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172,0,-0.00980000000000003,0,-0.0202,0,-0.0105,0,0,0,-0.0119,-0.0253,-0.0167,0,0,0,0,-0.0116000000000001,0,NaN,0,NaN,0,0,-0.00980000000000003,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111000000000001,0,0.0118,0,0.0112000000000001,0,0.00639999999999996,0,0,0,-0.00109999999999999,0.00889999999999991,0.0092000000000001,0,0,0,0,0.0137,0,NaN,0,NaN,0,0,0.0394000000000001,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141,0,0.0048999999999999,0,0.00370000000000004,0,0.0105999999999999,0,0,0,0.00889999999999991,-0.00219999999999998,-0.00460000000000005,0,0,0,0,0.00669999999999993,0,NaN,0,NaN,0,0,0.00469999999999993,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800000000000001,0,0.00190000000000001,0,-0.0111,0,0.00099999999999989,0,0,0,0.00259999999999994,-0.00370000000000004,-0.000800000000000023,0,0,0,0,0.00570000000000004,0,NaN,0,NaN,0,0,0.0118,NaN,0,0,0,0,0,0,0,NaN,0
2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142,0,-0.0145,0,-0.0187,0,-0.0251,0,0,0,-0.0244,-0.014,-0.013,0,0,0,0,-0.019,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960000000000005,0,0.00980000000000003,0,-0.019,0,0.0172000000000001,0,0,0,0.0192000000000001,0.00600000000000001,0.0031000000000001,0,0,0,0,0.0184,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254000000000001,0,0.00679999999999992,0,-0.0155,0,-0.00209999999999999,0,0,0,0.00580000000000003,0.00600000000000001,0.0116000000000001,0,0,0,0,0.00380000000000003,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108,0,0.00099999999999989,0,0.00790000000000002,0,0.00209999999999999,0,0,0,0.00879999999999992,-0.0111,-0.00380000000000003,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249999999999999,0,0,0,-0.00980000000000003,0,0,0,0,0,0.00409999999999999,-0.0112,-0.0185,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760000000000005,0,0,0,-0.0118,0,0,0,0,0,-0.0103,-0.0144,0.000799999999999912,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-11,0,0,0,0,0,0,0,0,0,0,-0.0141,0,0,0,0,0,0,0,-0.0419,0,0,0,0,0,-0.0124,-0.0292,-0.0172,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-12,0,0,0,0,0,0,0,0,0,0,0.0165999999999999,0,0,0,0,0,0,0,0.0145999999999999,0,0,0,0,0,0.000499999999999945,0,0.000799999999999912,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-13,0,0,0,0,0,0,0,0,0,0,-0.00700000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2016-10-14,0,0,0,0,0,0,0,0,0,0,0.0118,0,0,0,0.00150000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139,0,0,NaN,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
