Row,AUDJPY,AUDUSD,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPJPY,GBPUSD,NZDJPY,NZDUSD,USDCAD,USDCHF,USDCNH,USDINR,USDJPY,USDRUB,USDTRY,USDZAR
2016-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119584924584304,0,0,0,0,NaN,0,0
2016-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251815232503994,0,0,0,0,0,0,0
2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348265606459996,0,0,0,0,0,0,0
2016-07-20,0,0,0.00905828273641007,0.0122935182169299,0,0,0,0,0,0,0,0.0214907154914901,0,0,0,0.0016431456257,0,0,0,0.0107385843563901,0,0,0
2016-07-21,0,0,-0.016297397045031,-0.0121626093991321,0,0,0,0,0,0,0,-0.0114550449515169,0,0,0,0.0048523594885499,0,0,0,-0.011558103276041,0,0,0
2016-07-22,0,0,-0.000606728495188946,-0.000595609243110973,0,0,0,0,0,0,0,-0.00736560100017902,0,0,0,0,0,0,0,0.00131289375005994,0,0,0
2016-07-24,0,0,0.00251511547229999,0.00221624188697001,0,0,0,0,0,0,0,0.00372092353753994,0,0,0,0,0,0,0,0.00270724068972994,NaN,0,0
2016-07-25,0,0,-0.019415435951307,-0.012719856541574,0,0,0,0,0,0,0,-0.014197517585562,0,0,0,0,0,0,0,-0.0139041759565,0,0,0
2016-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171809995260008,0
2016-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00986705920235498,0
2016-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130416170277703,0
2016-07-29,0,0,0,0,0,0,0,0,0,-0.00617386951443299,0,0,0,0,0,0,0,0,0,0,0,-0.010011629838844,0
2016-07-31,0,0,0,0,0,0,0,0,0,-0.000142067469133034,0,0,0,0,0,0,0,0,0,0,NaN,0.00217160003624994,0
2016-08-01,0,0,0,0,0,0,0,0,0,0.00404303964246,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-02,0,0,0,0,0,0,0,0,0,0.00143445259231001,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-03,0,0,0,0,0,0,0,0,0,-0.00201691899565104,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-04,0,0,0,0,0,0,0.000193718001940013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-05,0,0,0,0,0,0,0.00265618947485002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-07,0,0,0,0,0,0,9.19844730007391e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
2016-08-08,0,0,0,0,0,0,0.00215241686979994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-09,0,0,0,0,0,0,0.00256083121459993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182474240948305,0,0,0,0,0,0,0,0,0
2016-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000852186821340029,0,0,0,0,0,0,0,0,0
2016-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000645462535705965,0,0,0,0,0,0,0,0,0
2016-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750319504184005,0,0,0,0,0,0,0,0,0
2016-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334174452704095,0,0,0,0,0,0,0,0,0
2016-08-24,0,0,0,-0.00173894664027796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-25,0,0,0,0.000125114287089945,0,0,0,0,0.00178379046642996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221723227273007
2016-08-26,0,0,0,0.000991166111740105,0,0,0,0,0.00401078946440991,0,0,0,-0.00589847654238695,0,0,0,0,0,0,0,0,0,0.01104049826678
2016-08-28,0,0,0,0.00495092337123992,0,0,0,0,0.00456544833580996,0,0,0,-0.000312288158184959,0,0,0,0,0,0,0,0,0,-0.00193032704060603
2016-08-29,0,0,0,-0.00398905640162195,0,0,0,0,-0.003128850977547,0,0,0,-0.00310861879800095,0,0,0,0,0,0,0,0,0,0.00724050774322005
2016-08-30,0,0,0,0,0,0.00322270322269991,0,0,0.00750475622692992,0,0,0,0.00152858453072002,0,0,0,0,0,0,0,0,0,0.00590604399032002
2016-08-31,0,0,0,0,0,0.00116439153692993,0,0,0,0,0,0,0.00312118437118003,0,0,0,0,-4.48422449794705e-06,0,0,0,0,0
2016-09-01,0,0,0,0,0,0.00308546955920996,0,0,0,0,0,0,0,0,0,0,0,-0.000340802590100053,0,0,0.00886861912122994,0,-0.00813173962115299
2016-09-02,0,0,0,0,0,-0.012617651070795,0,0,0,0,0,0,0,0,0,0,0,0.000785010339710013,0,0,-0.00932972940140298,0,-0.010282282941007
2016-09-04,0,0,0,0,0,0.000200317745389977,0.000237836057779939,0,0,0,0,0,0,0,0,0,-0.000928486159433972,-0.000530400145822951,0,0,-0.000636116714388013,0,-0.00033937748472801
2016-09-05,0,0,0,0,0,0,-0.000393250720197025,0,0,0,0,0,0,0,0,0,0.000725096509319956,0.000147992902320038,0,0,-0.00547101832722097,0,-0.00401848503114299
2016-09-06,0,0,0,0,0,0,-0.00247022012405995,0,0,0,0,0,0,0,0,0,-0.011042055740951,0,0,0,-0.00672872578321904,0,-0.03019067428158
2016-09-07,0,0,0,0,0,0,-0.000174260767480949,0,0,0,0,0,0,0,0,0,-7.223420392799e-05,0,0,0,0,0,0
2016-09-08,0,0,0,0,0,0,0.00500857695871004,0,0,0,0,0,0,0,0,0,0.00276573787409995,0,0,0,0,0,0
2016-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042658108954301,0,0,0
2016-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123728615408603,0,0,0
2016-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007784074836369,0,0,0
2016-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01167923396809,0,0,0
2016-09-14,0,-0.00315360459677905,0,0,0,0,0,NaN,0,0,0.00164812158683003,0,0,0,0,0,0,0,0,-0.00655932055156605,0,0,0
2016-09-15,0,0.00725210793709996,0,0,0,0,0,NaN,0,0,-0.000168988028532047,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-16,0,-0.00389938780942201,0,0,0,0,0,NaN,0,0,-0.00814837877507502,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-18,0,0.00673373682311995,0,0,0,0,0,NaN,0,0,0.00155158342226991,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,0,0.000809544664299944,0,0,0,0,0,NaN,0,0,0.000250734293290034,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-20,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-21,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01096317168029,0
2016-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000562659679217981,0
2016-10-06,0,0,-0.000777624802406951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239592300315195,0
2016-10-07,0,0,-0.01329369888879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139769740835405,-0.00655245914581204
2016-10-09,0,0,0.00359447123777001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096595818781009,-0.00387216089695397
2016-10-10,0,0,0.0136951004264401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927564400093006
2016-10-11,0,0,-0.005109173635647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290226849755999
2016-10-12,0,0,0,0,0,0,-0.00154774660915302,0,0,0,0,0,0,0,0,0,0.000900727666510059,0,0,0,0,0,-0.00405010963227803
2016-10-13,0,0,0,0,0,0,-0.00121076479976501,0,0,0,0,0,0,0,0,0,-0.001921171307812,0,0,0,0,0,0
2016-10-14,0,0,0,0,-0.0108275700870329,0,-0.00229589493984705,0,0,0,0,0,0,0,0,0,0.00314057624509001,0,0,0,0,0,0
2016-10-16,0,0,0,0,0.00439928555046998,0,4.60235640600271e-05,0,0,0,0,0,0,0,0,0,-0.001009917388758,0,0,0,0,0,0
2016-10-17,0,0,0,0,-0.00572931082203199,0,0.00117814901744007,0,0,0,0,0,0,0,0,0,-0.00220384560949505,0,0,0,0,0,0
2016-10-18,0,0,0,0,-0.00317345433287897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-19,0,0,0,0,-0.00238068641961497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145359672008905,0,0,0,0,0,0,0
2016-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138106080400102,0,0,0,0,0,0,0
2016-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159228526574995,0,0,0,0,0,0,0
2016-11-04,0,0,0,0.00695377395977004,0,0,0,0,0,0,0,0,0,0,0,8.956360135004e-05,0,0,0,0,0,0,0
2016-11-06,0,0,0,0.00517696579068994,0,0,0,0,0.00690483861136992,0,0,0,0,0,0,-0.00107466696518499,0,0,0,0,0,0,0
2016-11-07,0,0,0,0.00126187093397001,0,0,0,0,-0.00288827395364899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-08,0,0,0,-0.0108944258254841,0,0,0,0,-0.00961788631987903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09,0,0,0,0.01250566294171,0,0,0,0,0.00991269472928002,0,-0.0309453910081861,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-10,0,0,0,0,0,0,0,0,0.00669389312314994,0,-0.00184883486792697,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,0,0,0,0,0,0,0,0,0,0,-0.004749853286385,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-13,0,0,0,0,0,0,0,0,0,0,-0.00515948331460003,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,0,0,0,0,0,0,0,0,0,0,-0.00455648372816697,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-16,-0.0100046137781989,0,-0.000295562862525967,0,0,0,0,0,0,-0.004867192349857,0,0,0,0,0,0,0.00121965849561989,0,0.00326503355892993,-0.000568348489292991,0,0,0.00853083246236008
2016-11-17,0.00224435232652009,0,0.00522315434175002,0,0,0,0,0,0,0.00347081660416992,0,0,0,0,0,0,0.00662006989515995,0,0.00235760493255999,0.01388659585787,0,0,0.0129961067697399
2016-11-18,-0.00545759351941399,0,0.00550238354922006,0,0,0,0,0,0,-0.00181868684196596,0,0,0,0,0,0,0.00166645174728997,0,0.0012046776752701,0.00288583318256008,0,0,-0.00395388060939506
2016-11-20,0.000750538295910097,0,0.00431444241316004,0,0,0,0,0,0,0.00186175322825011,0,0,0,0,0,0,0.000207959913250066,0,0.000586940572270045,0.00181311395556993,0,0,0.00359482567176994
2016-11-21,0.00773335300482003,0,0.00294888597640997,0,0,0,0,0,0,-0.00733397701271099,0,0,0,0,0,0,-0.000772261935407026,0,0.000557266461360006,-0.00242211417251903,0,0,-0.018345388413293
2016-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-29,0,0,0,0,0.00331471451140009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-30,0,0,0,0,0.00607330137351991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,0,0,0,0,0.00678423207523005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-02,0,0,0,0,-0.00787663865313004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,0,0,0,0,-0.00949902771365796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
2016-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-08,0,0,0,0,0,0,0,0,0,0,-0.015435880299993,0,0,0,-0.00556380336603202,0,0,0,0,0,0,0,0
2016-12-09,0,0,0,0,0,0,0,0,0,0,-0.005024841382821,0,0,0,-0.005413550619489,0,0,0,0,0,0,0,0
2016-12-11,0,0,0,0,0,0,0,0,0,0,0.000104225885920073,0,0,0,0.00147298131418006,0,0,0,0,0,NaN,0,0
2016-12-12,0,0,0,0,0,0,0,0,0,0,0.00747505944992999,0,0,0,0.00738208967767995,0,0,0,0,0,0,0,0
2016-12-13,0,0,0,0,0,0,0,0,0,0,0.000188075982699987,0,0,0,0.00280883252684005,0,0,0,0,0,0,0,0
2016-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-16,0,0,0,0,0,0,0,0,0,0.01143669717351,0,0,0,0,0,0,0,0,0,-0.00247889135179902,0,0,0
2016-12-18,0,0,0,0,0,0,0,0,0,-0.00113273675864001,0,0,0,0,0,0,0,0,0,-0.00519061956660005,NaN,0,0
2016-12-19,0,0,0,0,0,0,0,0,0,0.00160097125589997,0,0,0,0,0,0,0,0,0,0.00203763225426989,0,0,0
2016-12-20,0,0,0,0,0,0,0,0,0,0.000892446836139982,0,0,0,0,0,0,-0.000223796364768991,0,0,-0.00041690773576597,0,0,0
2016-12-21,0,0,0,0,0,0,0,0,0,0.0062615199323901,0,0,0,0,0,0,-0.00181023659597701,0,0,0.000842675110440005,0,0,0
2016-12-22,0,0,0,0,0,0,0,0.0072002084270899,0,0,0,0,0,0,0,0,-0.000770258280276992,0,0,0,0,0,0
2016-12-23,0,0,0,0,0,0,0,0.000223398001180097,0,0,0,0,0,0,0,0.00367884294456,0.00121970258772008,0,0,0,0,0,0
2016-12-25,0,0,0,0,0,0,0,0.00117551634555002,0,0,0,0,0,0,0,-0.00186223867692403,-0.000769912970597031,NaN,0,0,NaN,0,0
2016-12-26,0,0,0,0,0,0,0,-0.00102149843252797,0,0,0,0,0,0,0,0.00179167684664994,0,0,0,0,0,0,0
2016-12-27,0,0,0,0,0,0,0,0.00145741755013007,0,0,0,0,0,0,0,0.00304483744853989,0,0,0,0,0,0,0
2016-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341135990215402,0,0,0,0,0,0,0
2016-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0
2017-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00365629230880993,0,0,0,-0.00655917990612898,0,0,0,0,0,0
2017-01-06,0,0,0,0.00199842918230009,0,0,0,0,0,0,0,0,-0.008085621970921,0,0,0,0.0055745547274999,0,0,0,0,0,0
2017-01-08,0,0,0.00404349303432006,0.00506013813045003,0,0,0,0,0,0,0,0,-0.00402283406216697,0,0,0,0.000707700171030057,0,0,0,NaN,0,0
2017-01-09,0,0,-0.0143941701354811,-0.0118544194107451,0,0,0,0,0,0,0,0,-0.00665549241649999,0,0,0,-0.00550044199980404,0,0,0,0,0,0
2017-01-10,0,0,0.00296437032883001,0.000692787989339916,0,0,0,0,0,0,0,0,0.000880723674999917,0,0,0,0.00454320987654011,0,0,0,0,0,0
2017-01-11,-0.00140085452125804,0,-0.00430217961885204,-0.008027271691599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012302920651331,0,0,0
2017-01-12,0.00578663112856992,0,0.00126070163776992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259939638178008,0,0,0
2017-01-13,-0.00303357857665898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,-0.00446319819036001,0,0,0
2017-01-15,-0.00525788099235203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,-0.00263049804679005,0,0,0
2017-01-16,0.000773513038379914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,-0.00212046334752802,0,0,0
2017-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
2017-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
2017-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
2017-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706423128099698,0,NaN,0,0,0,0,0,0,0
2017-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003435421387325,0,NaN,0,0,0,0,0,0,0
2017-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106351767639701,0,NaN,0,0,0,0,0,0,0
2017-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674278301944997,0,0,0,0,0,0,0,0,0
2017-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0.0113792552341401,0.00322117955949008,0,0,0,0,0,0,0,0,0
2017-01-26,0,0,0,0,0,0,0,0,0,0,0,0,-0.00730855535539299,0,0,0,0,0,0,0,0,0,0
2017-01-27,0,0,0,0,0,0.00409145435850999,0,0,0,0,0,0,-0.00166349620738804,0,0,0,0,0,0,0,-0.00777713078950804,0,0
2017-01-29,0,0,0,0,0,0.00187738673456006,0,0,0,0,0,0,0.0024555528980299,0,0,0,0,0,0,0,0.000869412561339988,0,0
2017-01-30,0,0,0,0,0,-0.00587003584483803,0,0,0,0,0,0,-0.00505813676056599,0,0,0,0,0,0,0,-0.00182418041344701,0,0
2017-01-31,0,0,0,0,0.00895554062179005,0.00817518456638999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737365132972001,0,0
2017-02-01,0,0,0,0,-0.01002587095372,-0.00610468616105897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220786491654501,0,0
2017-02-02,0,0,0,0,-0.00449713528940998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,0,0,0,0,-0.00155087289956302,0,0,0,0,0,0,0,0,0,0,0,0,-0.003265510809765,0,0,-0.00658499853442096,0,0
2017-02-05,0,0,0,0,0.00178128651637,0,0,0,0,0,0,0,0,0,0,0,0,0.0010194939602699,0,0,-0.00121754141421304,0,0
2017-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211333221640997,0,0,-0.000188456608290033,0,0
2017-02-07,0,0,0,0,0,0,0,0,0,0.00499969095316999,0,0,0,0,0,0,0,0.00332903150114006,0,0,0.00926668070452008,0,0
2017-02-08,0,0,0,0,0,0,0,0,0,0.01419326622795,0,0,0,0,0,0,0,0.00147043776949007,0,0,-0.00627754100760303,0,0
2017-02-09,0,0,0,0,0,0,0,0,0,-0.00127346476747503,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-10,0,0,0,0,0,0,0,0,0,-0.00427053466014504,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-12,0,0,0,0,0,0,0,0,0,-0.001009539812456,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-21,0.00117075858268989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-22,-0.00283175695041604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-23,0.000666835291680101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277550340692989,0,0,0,0,0,0,0,0
2017-02-24,-0.012155889516982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004857526398096,0,0,0,0,0,0,0,0
2017-02-26,0.00421037939937996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146019914335005,0,0,0,0,0,0,0,0
2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131920625442605,0,0,0,0,0,0,0,0
2017-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684112461414399,0,0,0,0,0,0,0,0
2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-08,0,0,0,0,0,0.00331796714507004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-09,0,0,0,0,0,0.00676878478500997,0,0.00650175535846009,0,0.00501942899081009,0,0,0,0,0,0,0,0,0,0.0073363086140501,0,0,0
2017-03-10,0,0,0,0,0,0.00431212216515009,0,0.00588606505651001,0,0.0051964817797101,0,0,0,0,0,0,0,0,0,-0.00486392287084203,0,0,0
2017-03-12,0,0,0,0,0,0.00116908602525001,0,0.00199616735866992,0,0.000155672309789967,0,0,0,0,0,0,0,0,0,0.000357211312270067,0,0,0
2017-03-13,0,0,0,0,0,-0.00446931257385197,0,-0.00618148287285303,0,-0.00155648079691795,0,0,0,0,0,0,0,0,0,-0.000130640399237048,0,0,0
2017-03-14,0,0,0,0,0,0,0,0.000126002290949945,0,-0.005527625134781,0,0,0,0,0,0,0,0,0,0.000270025434649934,0,0.000256467797260074,0
2017-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018530388983259,0
2017-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013481225882647,0
2017-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232814741256004,0
2017-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146684866965396,0
2017-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
